PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_CCMLITE;REQUIREMENTS_ATTRIBUTES_IAAS;REQUIREMENTS_ATTRIBUTES_PAAS;REQUIREMENTS_ATTRIBUTES_SAAS;REQUIREMENTS_ATTRIBUTES_SCOPEAPPLICABILITY;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME 
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-1;2026-09-19 09:30:34.148196;LOG-09;The information system protects audit records from unauthorized access, modification, and deletion.;Logging and Monitoring;No;Shared;Shared;Shared;[{'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-04', 'IVS-01']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.2.4', '4.2.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.2']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.12.4.2', '27002: 12.4.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.15']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AU-9', 'AU-9(2)', 'AU-9(3)', 'AU-9(4)', 'AU-12(3)', 'AU-12(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-4', 'PR.IP-4', 'PR.IP-6', 'PR.PT-1', 'PR.DS-1', 'PR.DS-6']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-05', 'PR.DS-01', 'PR.DS-02', 'PR.DS-11']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['10.5', '10.5.1', '10.5.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['10.3.1', '10.3.2', '10.3.3', '10.3.4']}];PASS;Log Group /aws/lambda/security-remediation-s3-public is not publicly accessible.;arn:aws:logs:us-east-1:858573892697:log-group:/aws/lambda/security-remediation-s3-public:*;/aws/lambda/security-remediation-s3-public;cloudwatch_log_group_not_publicly_accessible;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-1;2026-09-19 09:30:34.148196;LOG-02;Define, implement and evaluate processes, procedures and technical measures to ensure the security and retention of audit logs.;Logging and Monitoring;No;Shared;Shared;Shared;[{'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IVS-01']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['8.1', '8.9', '8.1']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['3.1.3', '5.1.2', '5.2.4']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.2']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1.3', '27002: 18.1.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.28', '27001: A.5.33', '27001: A.8.15']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AU-4', 'AU-11']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-4', 'PR.IP-4', 'PR.IP-6', 'PR.PT-1', 'PR.DS-1']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-05', 'PR.DS-01', 'PR.DS-02', 'ID.AM-08', 'PR.DS-11', 'PR.PS-04']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['10.5', '10.7']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['10.3.1', '10.3.2', '10.3.3', '10.3.4', '10.5.1']}];PASS;Log Group aws-cloudtrail-logs-858573892697-9a7175d0 is not publicly accessible.;arn:aws:logs:us-east-1:858573892697:log-group:aws-cloudtrail-logs-858573892697-9a7175d0:*;aws-cloudtrail-logs-858573892697-9a7175d0;cloudwatch_log_group_not_publicly_accessible;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-1;2026-09-19 09:30:34.148196;LOG-04;Restrict audit logs access to authorized personnel and maintain records that provide unique access accountability.;Logging and Monitoring;Yes;Shared;Shared;Shared;[{'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IVS-01']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.14']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['3.1.1', '4.1.2', '4.1.3', '4.2.1', '5.2.4']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.2']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.12.4.2', '27001: A.12.4.1', '27002: 12.4.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.33', '27001: A.8.15']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AU-9', 'AU-9(4)', 'AU-9(6)', 'AU-10']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-1', 'PR.AC-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-05', 'PR.PS-04']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['10.1', '10.2.1', '10.2.3', '10.5.1', '10.5.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['10.2.1.3', '10.3.1']}];PASS;Log Group aws-cloudtrail-logs-858573892697-9a7175d0 is not publicly accessible.;arn:aws:logs:us-east-1:858573892697:log-group:aws-cloudtrail-logs-858573892697-9a7175d0:*;aws-cloudtrail-logs-858573892697-9a7175d0;cloudwatch_log_group_not_publicly_accessible;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-1;2026-09-19 09:30:34.148196;LOG-09;The information system protects audit records from unauthorized access, modification, and deletion.;Logging and Monitoring;No;Shared;Shared;Shared;[{'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-04', 'IVS-01']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.2.4', '4.2.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.2']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.12.4.2', '27002: 12.4.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.15']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AU-9', 'AU-9(2)', 'AU-9(3)', 'AU-9(4)', 'AU-12(3)', 'AU-12(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-4', 'PR.IP-4', 'PR.IP-6', 'PR.PT-1', 'PR.DS-1', 'PR.DS-6']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-05', 'PR.DS-01', 'PR.DS-02', 'PR.DS-11']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['10.5', '10.5.1', '10.5.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['10.3.1', '10.3.2', '10.3.3', '10.3.4']}];PASS;Log Group aws-cloudtrail-logs-858573892697-9a7175d0 is not publicly accessible.;arn:aws:logs:us-east-1:858573892697:log-group:aws-cloudtrail-logs-858573892697-9a7175d0:*;aws-cloudtrail-logs-858573892697-9a7175d0;cloudwatch_log_group_not_publicly_accessible;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-1;2026-09-19 09:30:34.148196;DSP-16;Data retention, archiving and deletion is managed in accordance with business requirements, applicable laws and regulations.;Data Security and Privacy Lifecycle Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['C1.1', 'C1.2', 'CC3.1', 'P4.2']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-02', 'BCR-11']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.4', '3.5']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.3.1', '7.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['IM1.1', 'IM2.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.33', '27001: A.8.10', '27002: 5.33 (b)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['SI-12', 'SI-12(1)-(3)', 'SI-18', 'SI-18(1)', 'SI-18(4)', 'SI-18(5)', 'SI-19', 'SI-19(2)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-3', 'PR.IP-6', 'ID.GV-3']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-08', 'GV.OC-03', 'GV.SC-10', 'PR.DS-11']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['3.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['3.2.1']}];PASS;Log Group /aws/lambda/security-remediation-cloudtrail comply with 365 days retention period since it never expires.;arn:aws:logs:us-east-1:858573892697:log-group:/aws/lambda/security-remediation-cloudtrail:*;/aws/lambda/security-remediation-cloudtrail;cloudwatch_log_group_retention_policy_specific_days_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-1;2026-09-19 09:30:34.148196;DSP-16;Data retention, archiving and deletion is managed in accordance with business requirements, applicable laws and regulations.;Data Security and Privacy Lifecycle Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['C1.1', 'C1.2', 'CC3.1', 'P4.2']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-02', 'BCR-11']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.4', '3.5']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.3.1', '7.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['IM1.1', 'IM2.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.33', '27001: A.8.10', '27002: 5.33 (b)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['SI-12', 'SI-12(1)-(3)', 'SI-18', 'SI-18(1)', 'SI-18(4)', 'SI-18(5)', 'SI-19', 'SI-19(2)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-3', 'PR.IP-6', 'ID.GV-3']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-08', 'GV.OC-03', 'GV.SC-10', 'PR.DS-11']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['3.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['3.2.1']}];PASS;Log Group /aws/lambda/security-remediation-s3-encryption comply with 365 days retention period since it never expires.;arn:aws:logs:us-east-1:858573892697:log-group:/aws/lambda/security-remediation-s3-encryption:*;/aws/lambda/security-remediation-s3-encryption;cloudwatch_log_group_retention_policy_specific_days_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-1;2026-09-19 09:30:34.148196;DSP-16;Data retention, archiving and deletion is managed in accordance with business requirements, applicable laws and regulations.;Data Security and Privacy Lifecycle Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['C1.1', 'C1.2', 'CC3.1', 'P4.2']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-02', 'BCR-11']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.4', '3.5']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.3.1', '7.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['IM1.1', 'IM2.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.33', '27001: A.8.10', '27002: 5.33 (b)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['SI-12', 'SI-12(1)-(3)', 'SI-18', 'SI-18(1)', 'SI-18(4)', 'SI-18(5)', 'SI-19', 'SI-19(2)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-3', 'PR.IP-6', 'ID.GV-3']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-08', 'GV.OC-03', 'GV.SC-10', 'PR.DS-11']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['3.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['3.2.1']}];PASS;Log Group /aws/lambda/security-remediation-rdp comply with 365 days retention period since it never expires.;arn:aws:logs:us-east-1:858573892697:log-group:/aws/lambda/security-remediation-rdp:*;/aws/lambda/security-remediation-rdp;cloudwatch_log_group_retention_policy_specific_days_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-1;2026-09-19 09:30:34.148196;DSP-16;Data retention, archiving and deletion is managed in accordance with business requirements, applicable laws and regulations.;Data Security and Privacy Lifecycle Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['C1.1', 'C1.2', 'CC3.1', 'P4.2']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-02', 'BCR-11']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.4', '3.5']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.3.1', '7.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['IM1.1', 'IM2.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.33', '27001: A.8.10', '27002: 5.33 (b)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['SI-12', 'SI-12(1)-(3)', 'SI-18', 'SI-18(1)', 'SI-18(4)', 'SI-18(5)', 'SI-19', 'SI-19(2)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-3', 'PR.IP-6', 'ID.GV-3']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-08', 'GV.OC-03', 'GV.SC-10', 'PR.DS-11']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['3.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['3.2.1']}];PASS;Log Group /aws/lambda/security-remediation-ssh comply with 365 days retention period since it never expires.;arn:aws:logs:us-east-1:858573892697:log-group:/aws/lambda/security-remediation-ssh:*;/aws/lambda/security-remediation-ssh;cloudwatch_log_group_retention_policy_specific_days_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-1;2026-09-19 09:30:34.148196;DSP-16;Data retention, archiving and deletion is managed in accordance with business requirements, applicable laws and regulations.;Data Security and Privacy Lifecycle Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['C1.1', 'C1.2', 'CC3.1', 'P4.2']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-02', 'BCR-11']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.4', '3.5']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.3.1', '7.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['IM1.1', 'IM2.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.33', '27001: A.8.10', '27002: 5.33 (b)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['SI-12', 'SI-12(1)-(3)', 'SI-18', 'SI-18(1)', 'SI-18(4)', 'SI-18(5)', 'SI-19', 'SI-19(2)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-3', 'PR.IP-6', 'ID.GV-3']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-08', 'GV.OC-03', 'GV.SC-10', 'PR.DS-11']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['3.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['3.2.1']}];PASS;Log Group /aws/lambda/security-remediation-s3-public comply with 365 days retention period since it never expires.;arn:aws:logs:us-east-1:858573892697:log-group:/aws/lambda/security-remediation-s3-public:*;/aws/lambda/security-remediation-s3-public;cloudwatch_log_group_retention_policy_specific_days_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-1;2026-09-19 09:30:34.148196;DSP-16;Data retention, archiving and deletion is managed in accordance with business requirements, applicable laws and regulations.;Data Security and Privacy Lifecycle Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['C1.1', 'C1.2', 'CC3.1', 'P4.2']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-02', 'BCR-11']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.4', '3.5']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.3.1', '7.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['IM1.1', 'IM2.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.33', '27001: A.8.10', '27002: 5.33 (b)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['SI-12', 'SI-12(1)-(3)', 'SI-18', 'SI-18(1)', 'SI-18(4)', 'SI-18(5)', 'SI-19', 'SI-19(2)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-3', 'PR.IP-6', 'ID.GV-3']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-08', 'GV.OC-03', 'GV.SC-10', 'PR.DS-11']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['3.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['3.2.1']}];PASS;Log Group aws-cloudtrail-logs-858573892697-9a7175d0 comply with 365 days retention period since it never expires.;arn:aws:logs:us-east-1:858573892697:log-group:aws-cloudtrail-logs-858573892697-9a7175d0:*;aws-cloudtrail-logs-858573892697-9a7175d0;cloudwatch_log_group_retention_policy_specific_days_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-1;2026-09-19 09:30:34.148196;CCC-07;Implement detection measures with proactive notification in case of changes deviating from the established baseline.;Change Control and Configuration Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC8.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-01']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.5.1', '1.5.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SY2.4']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.14.2.2', '27001: A.14.2.4', '27001: A.12.4.1', '27002: 12.4.1 (g)', '27001: A.5.1.1', '27017: 5.1.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.9', '27001: A.8.15', '27002: 8.9']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CM-6', 'CM-6(2)', 'SI-2', 'SI-2(2)-(6)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.MA-1', 'PR.IP-1', 'DE.DP-4', 'PR.IP-3']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.PS-01', 'DE.CM-09', 'DE.AE-06']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['6.4.5.3', '6.4.5.4', '11.5', '11.5.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['11.5.2', '11.6.1']}];FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:us-east-1:858573892697:log-group;858573892697;cloudwatch_log_metric_filter_and_alarm_for_aws_config_configuration_changes_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
